"Sampling_Event_ID","Capture_Year","Capture_Date","Round","Site","Patch","Post_ID","Adaptive_Mgmt","Years_Since_Burn","Herbicide_Trt","Height","Bowl_Color","Bowl_Size_oz","Bowl_Status","Family","Bee_Species","Number"
51,2018,6.06,"R1","LTR","LTR-E","LTR-E-P6","GB","0","SnS","Low","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
51,2018,6.06,"R1","LTR","LTR-E","LTR-E-P6","GB","0","SnS","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P1","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Halictus.parallelus",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P1","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",10
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P1","GB","0","Con","Low","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P2","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",2
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P2","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Halictus.parallelus",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P2","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",13
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P2","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",4
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P2","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",8
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",3
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P3","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",6
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P3","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",7
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P4","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",2
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",7
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",3
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P5","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P5","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P5","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
52,2018,6.06,"R1","LTR","LTR-W","LTR-W-P5","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Halictus.parallelus",2
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P1","GB","0","Spr","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",4
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P1","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.texanus",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P1","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",6
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P1","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",5
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P1","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P2","GB","0","Spr","High","White",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P2","GB","0","Spr","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",3
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P2","GB","0","Spr","Low","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",2
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P2","GB","0","Spr","Low","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","Low","Blue",3.25,"Retrieved","Andrenidae","Andrena.cressonii",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",3
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",13
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P3","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P4","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P4","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P5","GB","0","Spr","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",2
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P6","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P6","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P6","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
53,2018,6.06,"R1","LTR","LTR-C","LTR-C-P6","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P1","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P1","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P1","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P1","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P1","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Megachilidae","Hoplitis.producta",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P2","GB","0","Spr","High","White",3.25,"Retrieved","Apidae","Eucera.hamata",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P2","GB","0","Spr","Low","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",3
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P2","GB","0","Spr","Low","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",16
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","High","White",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",2
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P3","GB","0","Spr","Low","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P4","GB","0","Spr","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",13
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P4","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",9
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P4","GB","0","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",8
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P4","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",4
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",6
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",4
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Apidae","Eucera.hamata",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Halictus.rubicundus",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P5","GB","0","Spr","Low","Yellow",3.25,"Retrieved","Megachilidae","Hoplitis.producta",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",14
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",3
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",5
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",6
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",3
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",2
54,2018,6.06,"R1","GIL","GIL-N","GIL-N-P6","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P2","GB","0","SnS","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",3
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P2","GB","0","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P2","GB","0","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P2","GB","0","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P3","GB","0","SnS","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",2
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P3","GB","0","SnS","High","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P4","GB","0","SnS","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P4","GB","0","SnS","High","Blue",3.25,"Retrieved","Apidae","Eucera.hamata",1
55,2018,6.06,"R1","GIL","GIL-C","GIL-C-P5","GB","0","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P1","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P1","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P1","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P1","GB","0","Con","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P2","GB","0","Con","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P2","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",3
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P2","GB","0","Con","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",8
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Apidae","Eucera.hamata",4
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",4
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",7
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P3","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",2
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Apidae","Anthophora.bomboides",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",4
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P4","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",4
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",9
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Apidae","Eucera.hamata",3
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",5
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",5
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",6
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P5","GB","0","Con","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",3
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",4
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",2
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
56,2018,6.06,"R1","GIL","GIL-S","GIL-S-P6","GB","0","Con","Low","Yellow",3.25,"Retrieved","Megachilidae","Hoplitis.pilosifrons",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P1","GB","1","Spr","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P1","GB","1","Spr","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P1","GB","1","Spr","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P2","GB","1","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P3","GB","1","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P3","GB","1","Spr","Low","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P3","GB","1","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P3","GB","1","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P3","GB","1","Spr","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P5","GB","1","Spr","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P5","GB","1","Spr","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","High","Blue",3.25,"Retrieved","Apidae","Anthophora.abrupta",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",5
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",4
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",2
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",3
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
57,2018,6.06,"R1","STE","STE-N","STE-N-P6","GB","1","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P1","GB","1","Con","High","White",3.25,"Retrieved","Apidae","Eucera.hamata",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P1","GB","1","Con","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P2","GB","1","Con","High","Yellow",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
58,2018,6.06,"R1","STE","STE-W","STE-W-P3","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P3","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P3","GB","1","Con","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",4
58,2018,6.06,"R1","STE","STE-W","STE-W-P4","GB","1","Con","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P5","GB","1","Con","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",2
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Apidae","Eucera.hamata",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",4
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",17
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",11
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
58,2018,6.06,"R1","STE","STE-W","STE-W-P6","GB","1","Con","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",14
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Halictidae","Halictus.parallelus",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",3
59,2018,6.06,"R1","STE","STE-S","STE-S-P1","GB","1","SnS","Low","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",5
59,2018,6.06,"R1","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P2","GB","1","SnS","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P3","GB","1","SnS","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P3","GB","1","SnS","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P3","GB","1","SnS","Low","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P3","GB","1","SnS","Low","White",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P4","GB","1","SnS","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",3
59,2018,6.06,"R1","STE","STE-S","STE-S-P4","GB","1","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Augochlorella.aurata",3
59,2018,6.06,"R1","STE","STE-S","STE-S-P4","GB","1","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",6
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",4
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",3
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",5
